435;340;10;101
435;341;10;101
435;342;10;101
435;343;10;101
436;340;8;101
436;341;8;101
436;342;8;101
436;343;8;101
437;340;8;101
437;341;8;101
437;342;8;101
437;343;8;101
438;340;8;101
438;341;8;101
438;342;8;101
438;343;8;101
439;340;8;101
439;341;8;101
439;342;8;101
439;343;8;101
436;340;10;101
436;341;10;101
436;342;10;101
436;343;10;101
437;340;10;101
437;341;10;101
437;342;10;101
437;343;10;101
438;340;10;101
438;341;10;101
438;342;10;101
438;343;10;101
439;340;10;101
439;341;10;101
439;342;10;101
439;343;10;101
440;340;8;101
440;341;8;101
440;342;8;101
440;343;8;101
441;340;8;101
441;341;8;101
441;342;8;101
441;343;8;101
442;340;8;101
442;341;8;101
442;342;8;101
442;343;8;101
443;340;8;101
443;341;8;101
443;342;8;101
443;343;8;101
440;340;10;101
440;341;10;101
440;342;10;101
440;343;10;101
441;340;10;101
441;341;10;101
441;342;10;101
441;343;10;101
442;340;10;101
442;341;10;101
442;342;10;101
442;343;10;101
443;340;10;101
443;341;10;101
443;342;10;101
443;343;10;101
444;340;8;101
444;341;8;101
444;342;8;101
444;343;8;101
445;340;8;101
445;341;8;101
445;342;8;101
445;343;8;101
446;340;8;101
446;341;8;101
446;342;8;101
446;343;8;101
447;340;8;101
447;341;8;101
447;342;8;101
447;343;8;101
444;340;10;101
444;341;10;101
444;342;10;101
444;343;10;101
445;340;10;101
445;341;10;101
445;342;10;101
445;343;10;101
446;340;10;101
446;341;10;101
446;342;10;101
446;343;10;101
447;340;10;101
447;341;10;101
447;342;10;101
447;343;10;101
432;344;8;101
432;345;8;101
432;346;8;101
432;347;8;101
433;344;8;101
433;345;8;101
433;346;8;101
433;347;8;101
434;344;8;101
434;345;8;101
434;346;8;101
434;347;8;101
435;344;8;101
435;345;8;101
435;346;8;101
435;347;8;101
434;344;10;101
434;345;10;101
434;346;10;101
434;347;10;101
435;344;10;101
435;345;10;101
435;346;10;101
435;347;10;101
436;344;8;101
436;345;8;101
436;346;8;101
436;347;8;101
437;344;8;101
437;345;8;101
437;346;8;101
437;347;8;101
438;344;8;101
438;345;8;101
438;346;8;101
438;347;8;101
439;344;8;101
439;345;8;101
439;346;8;101
439;347;8;101
436;344;10;101
436;345;10;101
436;346;10;101
436;347;10;101
437;344;10;101
437;345;10;101
437;346;10;101
437;347;10;101
438;344;10;101
438;345;10;101
438;346;10;101
438;347;10;101
439;344;10;101
439;345;10;101
439;346;10;101
439;347;10;101
440;344;8;101
440;345;8;101
440;346;8;101
440;347;8;101
441;344;8;101
441;345;8;101
441;346;8;101
441;347;8;101
442;344;8;101
442;345;8;101
442;346;8;101
442;347;8;101
443;344;8;101
443;345;8;101
443;346;8;101
443;347;8;101
440;344;10;101
440;345;10;101
440;346;10;101
440;347;10;101
441;344;10;101
441;345;10;101
441;346;10;101
441;347;10;101
442;344;10;101
442;345;10;101
442;346;10;101
442;347;10;101
443;344;10;101
443;345;10;101
443;346;10;101
443;347;10;101
444;344;8;101
444;345;8;101
444;346;8;101
444;347;8;101
445;344;8;101
445;345;8;101
445;346;8;101
445;347;8;101
446;344;8;101
446;345;8;101
446;346;8;101
446;347;8;101
447;344;8;101
447;345;8;101
447;346;8;101
447;347;8;101
444;344;10;101
444;345;10;101
444;346;10;101
444;347;10;101
445;344;10;101
445;345;10;101
445;346;10;101
445;347;10;101
446;344;10;101
446;345;10;101
446;346;10;101
446;347;10;101
447;344;10;101
447;345;10;101
447;346;10;101
447;347;10;101
432;348;8;101
432;349;8;101
432;350;8;101
432;351;8;101
433;348;8;101
433;349;8;101
433;350;8;101
433;351;8;101
434;348;8;101
434;349;8;101
434;350;8;101
434;351;8;101
435;348;8;101
435;349;8;101
435;350;8;101
435;351;8;101
434;348;10;101
434;349;10;101
434;350;10;101
434;351;10;101
435;348;10;101
435;349;10;101
435;350;10;101
435;351;10;101
436;348;8;101
436;349;8;101
436;350;8;101
436;351;8;101
437;348;8;101
437;349;8;101
437;350;8;101
437;351;8;101
438;348;8;101
438;349;8;101
438;350;8;101
438;351;8;101
439;348;8;101
439;349;8;101
439;350;8;101
439;351;8;101
436;348;10;101
436;349;10;101
436;350;10;101
436;351;10;101
437;348;10;101
437;349;10;101
437;350;10;101
437;351;10;101
438;348;10;101
438;349;10;101
438;350;10;101
438;351;10;101
439;348;10;101
439;349;10;101
439;350;10;101
439;351;10;101
440;348;8;101
440;349;8;101
440;350;8;101
440;351;8;101
441;348;8;101
441;349;8;101
441;350;8;101
441;351;8;101
442;348;8;101
442;349;8;101
442;350;8;101
442;351;8;101
443;348;8;101
443;349;8;101
443;350;8;101
443;351;8;101
440;348;10;101
440;349;10;101
440;350;10;101
440;351;10;101
441;348;10;101
441;349;10;101
441;350;10;101
441;351;10;101
442;348;10;101
442;349;10;101
442;350;10;101
442;351;10;101
443;348;10;101
443;349;10;101
443;350;10;101
443;351;10;101
444;348;8;101
444;349;8;101
444;350;8;101
444;351;8;101
445;348;8;101
445;349;8;101
445;350;8;101
445;351;8;101
446;348;8;101
446;349;8;101
446;350;8;101
446;351;8;101
447;348;8;101
447;349;8;101
447;350;8;101
447;351;8;101
444;348;10;101
444;349;10;101
444;350;10;101
444;351;10;101
445;348;10;101
445;349;10;101
445;350;10;101
445;351;10;101
446;348;10;101
446;349;10;101
446;350;10;101
446;351;10;101
447;348;10;101
447;349;10;101
447;350;10;101
447;351;10;101
425;352;8;101
425;353;8;101
425;354;8;101
425;355;8;101
426;352;8;101
426;353;8;101
426;354;8;101
426;355;8;101
427;352;8;101
427;353;8;101
427;354;8;101
427;355;8;101
428;352;8;101
428;353;8;101
428;354;8;101
428;355;8;101
429;352;8;101
429;353;8;101
429;354;8;101
429;355;8;101
430;352;8;101
430;353;8;101
430;354;8;101
430;355;8;101
431;352;8;101
431;353;8;101
431;354;8;101
431;355;8;101
425;356;8;101
425;357;8;101
425;358;8;101
425;359;8;101
426;356;8;101
426;357;8;101
426;358;8;101
426;359;8;101
427;356;8;101
427;357;8;101
427;358;8;101
427;359;8;101
428;356;8;101
428;357;8;101
428;358;8;101
428;359;8;101
429;356;8;101
429;357;8;101
429;358;8;101
429;359;8;101
430;356;8;101
430;357;8;101
430;358;8;101
430;359;8;101
431;356;8;101
431;357;8;101
431;358;8;101
431;359;8;101
425;360;8;101
425;361;8;101
425;362;8;101
425;363;8;101
426;360;8;101
426;361;8;101
426;362;8;101
426;363;8;101
427;360;8;101
427;361;8;101
427;362;8;101
427;363;8;101
428;360;8;101
428;361;8;101
428;362;8;101
428;363;8;101
429;360;8;101
429;361;8;101
429;362;8;101
429;363;8;101
430;360;8;101
430;361;8;101
430;362;8;101
430;363;8;101
431;360;8;101
431;361;8;101
431;362;8;101
431;363;8;101
425;364;8;101
425;365;8;101
425;366;8;101
425;367;8;101
426;364;8;101
426;365;8;101
426;366;8;101
426;367;8;101
427;364;8;101
427;365;8;101
427;366;8;101
427;367;8;101
428;364;8;101
428;365;8;101
428;366;8;101
428;367;8;101
429;364;8;101
429;365;8;101
429;366;8;101
429;367;8;101
430;364;8;101
430;365;8;101
430;366;8;101
430;367;8;101
431;364;8;101
431;365;8;101
431;366;8;101
431;367;8;101
432;352;8;101
432;353;8;101
432;354;8;101
432;355;8;101
433;352;8;101
433;353;8;101
433;354;8;101
433;355;8;101
434;352;8;101
434;353;8;101
434;354;8;101
434;355;8;101
435;352;8;101
435;353;8;101
435;354;8;101
435;355;8;101
434;352;10;101
434;353;10;101
434;354;10;101
434;355;10;101
435;352;10;101
435;353;10;101
435;354;10;101
435;355;10;101
436;352;8;101
436;353;8;101
436;354;8;101
436;355;8;101
437;352;8;101
437;353;8;101
437;354;8;101
437;355;8;101
438;352;8;101
438;353;8;101
438;354;8;101
438;355;8;101
439;352;8;101
439;353;8;101
439;354;8;101
439;355;8;101
436;352;10;101
436;353;10;101
436;354;10;101
436;355;10;101
437;352;10;101
437;353;10;101
437;354;10;101
437;355;10;101
438;352;10;101
438;353;10;101
438;354;10;101
438;355;10;101
439;352;10;101
439;353;10;101
439;354;10;101
439;355;10;101
440;352;8;101
440;353;8;101
440;354;8;101
440;355;8;101
441;352;8;101
441;353;8;101
441;354;8;101
441;355;8;101
442;352;8;101
442;353;8;101
442;354;8;101
442;355;8;101
443;352;8;101
443;353;8;101
443;354;8;101
443;355;8;101
440;352;10;101
440;353;10;101
440;354;10;101
440;355;10;101
441;352;10;101
441;353;10;101
441;354;10;101
441;355;10;101
442;352;10;101
442;353;10;101
442;354;10;101
442;355;10;101
443;352;10;101
443;353;10;101
443;354;10;101
443;355;10;101
442;355;11;101
443;355;11;101
444;352;8;101
444;353;8;101
444;354;8;101
444;355;8;101
445;352;8;101
445;353;8;101
445;354;8;101
445;355;8;101
446;352;8;101
446;353;8;101
446;354;8;101
446;355;8;101
447;352;8;101
447;353;8;101
447;354;8;101
447;355;8;101
444;352;10;101
444;353;10;101
444;354;10;101
444;355;10;101
445;352;10;101
445;353;10;101
445;354;10;101
445;355;10;101
446;352;10;101
446;353;10;101
446;354;10;101
446;355;10;101
447;352;10;101
447;353;10;101
447;354;10;101
447;355;10;101
444;355;11;101
445;355;11;101
446;355;11;101
447;355;11;101
432;356;8;101
432;357;8;101
432;358;8;101
432;359;8;101
433;356;8;101
433;357;8;101
433;358;8;101
433;359;8;101
434;356;8;101
434;357;8;101
434;358;8;101
434;359;8;101
435;356;8;101
435;357;8;101
435;358;8;101
435;359;8;101
434;356;10;101
434;357;10;101
434;358;10;101
434;359;10;101
435;356;10;101
435;357;10;101
435;358;10;101
435;359;10;101
436;356;8;101
436;357;8;101
436;358;8;101
436;359;8;101
437;356;8;101
437;357;8;101
437;358;8;101
437;359;8;101
438;356;8;101
438;357;8;101
438;358;8;101
438;359;8;101
439;356;8;101
439;357;8;101
439;358;8;101
439;359;8;101
436;356;10;101
436;357;10;101
436;358;10;101
436;359;10;101
437;356;10;101
437;357;10;101
437;358;10;101
437;359;10;101
438;356;10;101
438;357;10;101
438;358;10;101
438;359;10;101
439;356;10;101
439;357;10;101
439;358;10;101
439;359;10;101
440;356;8;101
440;357;8;101
440;358;8;101
440;359;8;101
441;356;8;101
441;357;8;101
441;358;8;101
441;359;8;101
442;356;8;101
442;357;8;101
442;358;8;101
442;359;8;101
443;356;8;101
443;357;8;101
443;358;8;101
443;359;8;101
440;356;10;101
440;357;10;101
440;358;10;101
440;359;10;101
441;356;10;101
441;357;10;101
441;358;10;101
441;359;10;101
442;356;10;101
442;357;10;101
442;358;10;101
442;359;10;101
443;356;10;101
443;357;10;101
443;358;10;101
443;359;10;101
442;356;11;101
442;357;11;101
442;358;11;101
442;359;11;101
443;356;11;101
443;357;11;101
443;358;11;101
443;359;11;101
444;356;8;101
444;357;8;101
444;358;8;101
444;359;8;101
445;356;8;101
445;357;8;101
445;358;8;101
445;359;8;101
446;356;8;101
446;357;8;101
446;358;8;101
446;359;8;101
447;356;8;101
447;357;8;101
447;358;8;101
447;359;8;101
444;356;10;101
444;357;10;101
444;358;10;101
444;359;10;101
445;356;10;101
445;357;10;101
445;358;10;101
445;359;10;101
446;356;10;101
446;357;10;101
446;358;10;101
446;359;10;101
447;356;10;101
447;357;10;101
447;358;10;101
447;359;10;101
444;356;11;101
444;357;11;101
444;358;11;101
444;359;11;101
445;356;11;101
445;357;11;101
445;358;11;101
445;359;11;101
446;356;11;101
446;357;11;101
446;358;11;101
446;359;11;101
447;356;11;101
447;357;11;101
447;358;11;101
447;359;11;101
432;360;8;101
432;361;8;101
432;362;8;101
432;363;8;101
433;360;8;101
433;361;8;101
433;362;8;101
433;363;8;101
434;360;8;101
434;361;8;101
434;362;8;101
434;363;8;101
435;360;8;101
435;361;8;101
435;362;8;101
435;363;8;101
434;360;10;101
434;361;10;101
434;362;10;101
434;363;10;101
435;360;10;101
435;361;10;101
435;362;10;101
435;363;10;101
436;360;8;101
436;361;8;101
436;362;8;101
436;363;8;101
437;360;8;101
437;361;8;101
437;362;8;101
437;363;8;101
438;360;8;101
438;361;8;101
438;362;8;101
438;363;8;101
439;360;8;101
439;361;8;101
439;362;8;101
439;363;8;101
436;360;10;101
436;361;10;101
436;362;10;101
436;363;10;101
437;360;10;101
437;361;10;101
437;362;10;101
437;363;10;101
438;360;10;101
438;361;10;101
438;362;10;101
438;363;10;101
439;360;10;101
439;361;10;101
439;362;10;101
439;363;10;101
440;360;8;101
440;361;8;101
440;362;8;101
440;363;8;101
441;360;8;101
441;361;8;101
441;362;8;101
441;363;8;101
442;360;8;101
442;361;8;101
442;362;8;101
442;363;8;101
443;360;8;101
443;361;8;101
443;362;8;101
443;363;8;101
440;360;10;101
440;361;10;101
440;362;10;101
440;363;10;101
441;360;10;101
441;361;10;101
441;362;10;101
441;363;10;101
442;360;10;101
442;361;10;101
442;362;10;101
442;363;10;101
443;360;10;101
443;361;10;101
443;362;10;101
443;363;10;101
442;360;11;101
442;361;11;101
442;362;11;101
442;363;11;101
443;360;11;101
443;361;11;101
443;362;11;101
443;363;11;101
444;360;8;101
444;361;8;101
444;362;8;101
444;363;8;101
445;360;8;101
445;361;8;101
445;362;8;101
445;363;8;101
446;360;8;101
446;361;8;101
446;362;8;101
446;363;8;101
447;360;8;101
447;361;8;101
447;362;8;101
447;363;8;101
444;360;10;101
444;361;10;101
444;362;10;101
444;363;10;101
445;360;10;101
445;361;10;101
445;362;10;101
445;363;10;101
446;360;10;101
446;361;10;101
446;362;10;101
446;363;10;101
447;360;10;101
447;361;10;101
447;362;10;101
447;363;10;101
444;360;11;101
444;361;11;101
444;362;11;101
444;363;11;101
445;360;11;101
445;361;11;101
445;362;11;101
445;363;11;101
446;360;11;101
446;361;11;101
446;362;11;101
446;363;11;101
447;360;11;101
447;361;11;101
447;362;11;101
447;363;11;101
432;364;8;101
432;365;8;101
432;366;8;101
432;367;8;101
433;364;8;101
433;365;8;101
433;366;8;101
433;367;8;101
434;364;8;101
434;365;8;101
434;366;8;101
434;367;8;101
435;364;8;101
435;365;8;101
435;366;8;101
435;367;8;101
434;364;10;101
434;365;10;101
434;366;10;101
434;367;10;101
435;364;10;101
435;365;10;101
435;366;10;101
435;367;10;101
436;364;8;101
436;365;8;101
436;366;8;101
436;367;8;101
437;364;8;101
437;365;8;101
437;366;8;101
437;367;8;101
438;364;8;101
438;365;8;101
438;366;8;101
438;367;8;101
439;364;8;101
439;365;8;101
439;366;8;101
439;367;8;101
436;364;10;101
436;365;10;101
436;366;10;101
436;367;10;101
437;364;10;101
437;365;10;101
437;366;10;101
437;367;10;101
438;364;10;101
438;365;10;101
438;366;10;101
438;367;10;101
439;364;10;101
439;365;10;101
439;366;10;101
439;367;10;101
440;364;8;101
440;365;8;101
440;366;8;101
440;367;8;101
441;364;8;101
441;365;8;101
441;366;8;101
441;367;8;101
442;364;8;101
442;365;8;101
442;366;8;101
442;367;8;101
443;364;8;101
443;365;8;101
443;366;8;101
443;367;8;101
440;364;10;101
440;365;10;101
440;366;10;101
440;367;10;101
441;364;10;101
441;365;10;101
441;366;10;101
441;367;10;101
442;364;10;101
442;365;10;101
442;366;10;101
442;367;10;101
443;364;10;101
443;365;10;101
443;366;10;101
443;367;10;101
442;364;11;101
442;365;11;101
442;366;11;101
442;367;11;101
443;364;11;101
443;365;11;101
443;366;11;101
443;367;11;101
444;364;8;101
444;365;8;101
444;366;8;101
444;367;8;101
445;364;8;101
445;365;8;101
445;366;8;101
445;367;8;101
446;364;8;101
446;365;8;101
446;366;8;101
446;367;8;101
447;364;8;101
447;365;8;101
447;366;8;101
447;367;8;101
444;364;10;101
444;365;10;101
444;366;10;101
444;367;10;101
445;364;10;101
445;365;10;101
445;366;10;101
445;367;10;101
446;364;10;101
446;365;10;101
446;366;10;101
446;367;10;101
447;364;10;101
447;365;10;101
447;366;10;101
447;367;10;101
444;364;11;101
444;365;11;101
444;366;11;101
444;367;11;101
445;364;11;101
445;365;11;101
445;366;11;101
445;367;11;101
446;364;11;101
446;365;11;101
446;366;11;101
446;367;11;101
447;364;11;101
447;365;11;101
447;366;11;101
447;367;11;101
425;368;8;101
425;369;8;101
425;370;8;101
425;371;8;101
426;368;8;101
426;369;8;101
426;370;8;101
426;371;8;101
427;368;8;101
427;369;8;101
427;370;8;101
427;371;8;101
428;368;8;101
428;369;8;101
428;370;8;101
428;371;8;101
429;368;8;101
429;369;8;101
429;370;8;101
429;371;8;101
430;368;8;101
430;369;8;101
430;370;8;101
430;371;8;101
431;368;8;101
431;369;8;101
431;370;8;101
431;371;8;101
431;371;9;101
425;372;8;101
425;373;8;101
425;374;8;101
425;375;8;101
426;372;8;101
426;373;8;101
426;374;8;101
426;375;8;101
427;372;8;101
427;373;8;101
427;374;8;101
427;375;8;101
428;372;8;101
428;373;8;101
428;374;8;101
428;375;8;101
429;372;8;101
429;373;8;101
429;374;8;101
429;375;8;101
430;372;8;101
430;373;8;101
430;374;8;101
430;375;8;101
431;372;8;101
431;373;8;101
431;374;8;101
431;375;8;101
431;372;9;101
431;373;9;101
431;374;9;101
431;375;9;101
430;374;10;101
430;375;10;101
431;374;10;101
431;375;10;101
430;373;11;101
430;374;11;101
430;375;11;101
431;373;11;101
431;374;11;101
431;375;11;101
425;376;8;101
425;377;8;101
425;378;8;101
425;379;8;101
426;376;8;101
426;377;8;101
426;378;8;101
426;379;8;101
427;376;8;101
427;377;8;101
427;378;8;101
427;379;8;101
428;376;8;101
428;377;8;101
428;378;8;101
428;379;8;101
429;376;8;101
429;377;8;101
429;378;8;101
429;379;8;101
430;376;8;101
430;377;8;101
430;378;8;101
430;379;8;101
431;376;8;101
431;377;8;101
431;378;8;101
431;379;8;101
431;376;9;101
431;377;9;101
431;378;9;101
431;379;9;101
430;376;10;101
430;377;10;101
430;378;10;101
430;379;10;101
431;376;10;101
431;377;10;101
431;378;10;101
431;379;10;101
430;376;11;101
430;377;11;101
430;378;11;101
430;379;11;101
431;376;11;101
431;377;11;101
431;378;11;101
431;379;11;101
425;380;8;101
425;381;8;101
425;382;8;101
425;383;8;101
426;380;8;101
426;381;8;101
426;382;8;101
426;383;8;101
427;380;8;101
427;381;8;101
427;382;8;101
427;383;8;101
428;380;8;101
428;381;8;101
428;382;8;101
428;383;8;101
429;380;8;101
429;381;8;101
429;382;8;101
429;383;8;101
430;380;8;101
430;381;8;101
430;382;8;101
430;383;8;101
431;380;8;101
431;381;8;101
431;382;8;101
431;383;8;101
431;380;9;101
431;381;9;101
431;382;9;101
431;383;9;101
430;380;10;101
430;381;10;101
430;382;10;101
430;383;10;101
431;380;10;101
431;381;10;101
431;382;10;101
431;383;10;101
430;380;11;101
430;381;11;101
430;382;11;101
430;383;11;101
431;380;11;101
431;381;11;101
431;382;11;101
431;383;11;101
432;368;8;101
432;369;8;101
432;370;8;101
432;371;8;101
433;368;8;101
433;369;8;101
433;370;8;101
433;371;8;101
434;368;8;101
434;369;8;101
434;370;8;101
434;371;8;101
435;368;8;101
435;369;8;101
435;370;8;101
435;371;8;101
432;371;9;101
433;371;9;101
434;371;9;101
435;371;9;101
434;368;10;101
434;369;10;101
434;370;10;101
434;371;10;101
435;368;10;101
435;369;10;101
435;370;10;101
435;371;10;101
436;368;8;101
436;369;8;101
436;370;8;101
436;371;8;101
437;368;8;101
437;369;8;101
437;370;8;101
437;371;8;101
438;368;8;101
438;369;8;101
438;370;8;101
438;371;8;101
439;368;8;101
439;369;8;101
439;370;8;101
439;371;8;101
436;371;9;101
437;371;9;101
438;371;9;101
439;371;9;101
436;368;10;101
436;369;10;101
436;370;10;101
436;371;10;101
437;368;10;101
437;369;10;101
437;370;10;101
437;371;10;101
438;368;10;101
438;369;10;101
438;370;10;101
438;371;10;101
439;368;10;101
439;369;10;101
439;370;10;101
439;371;10;101
440;368;8;101
440;369;8;101
440;370;8;101
440;371;8;101
441;368;8;101
441;369;8;101
441;370;8;101
441;371;8;101
442;368;8;101
442;369;8;101
442;370;8;101
442;371;8;101
443;368;8;101
443;369;8;101
443;370;8;101
443;371;8;101
440;371;9;101
441;371;9;101
442;371;9;101
443;371;9;101
440;368;10;101
440;369;10;101
440;370;10;101
440;371;10;101
441;368;10;101
441;369;10;101
441;370;10;101
441;371;10;101
442;368;10;101
442;369;10;101
442;370;10;101
442;371;10;101
443;368;10;101
443;369;10;101
443;370;10;101
443;371;10;101
442;368;11;101
442;369;11;101
442;370;11;101
442;371;11;101
443;368;11;101
443;369;11;101
443;370;11;101
443;371;11;101
444;368;8;101
444;369;8;101
444;370;8;101
444;371;8;101
445;368;8;101
445;369;8;101
445;370;8;101
445;371;8;101
446;368;8;101
446;369;8;101
446;370;8;101
446;371;8;101
447;368;8;101
447;369;8;101
447;370;8;101
447;371;8;101
444;371;9;101
445;371;9;101
446;371;9;101
447;371;9;101
444;368;10;101
444;369;10;101
444;370;10;101
444;371;10;101
445;368;10;101
445;369;10;101
445;370;10;101
445;371;10;101
446;368;10;101
446;369;10;101
446;370;10;101
446;371;10;101
447;368;10;101
447;369;10;101
447;370;10;101
447;371;10;101
444;368;11;101
444;369;11;101
444;370;11;101
444;371;11;101
445;368;11;101
445;369;11;101
445;370;11;101
445;371;11;101
446;368;11;101
446;369;11;101
446;370;11;101
446;371;11;101
447;368;11;101
447;369;11;101
447;370;11;101
447;371;11;101
432;372;8;101
432;373;8;101
432;374;8;101
432;375;8;101
433;372;8;101
433;373;8;101
433;374;8;101
433;375;8;101
434;372;8;101
434;373;8;101
434;374;8;101
434;375;8;101
435;372;8;101
